dialog_id,language,condition_hidden,topic_main,turn_index_visible,role,speaker_label,change_type,matched_terms,before_text,after_text
52,de,Condition A (Willi),Vacation,3,assistant,Roboter,robot_name_replaced,Willi,"Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin Willi, dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Ich will einfach nur wissen, wie du so urlaubst! Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?","Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin [ROBOT_NAME], dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Ich will einfach nur wissen, wie du so urlaubst! Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?"
52,de,Condition A (Willi),Vacation,17,assistant,Roboter,robot_name_replaced,Willi,"Ah, Frühstück! Das Betriebssystem der Menschen. Ich bin Willi – Frühstücksbeobachter mit eingebauter Neugier und Krümelresistenz. Wann stehst du morgens unter der Woche so auf? Früher Vogel – oder eher Snooze-Drücker?","Ah, Frühstück! Das Betriebssystem der Menschen. Ich bin [ROBOT_NAME] – Frühstücksbeobachter mit eingebauter Neugier und Krümelresistenz. Wann stehst du morgens unter der Woche so auf? Früher Vogel – oder eher Snooze-Drücker?"
169,de,Condition A (Willi),Vacation,1,assistant,Roboter,opening_replaced,Willi,"Willkommen im JOSEPHS – dem Ort, wo Zukunft ausprobiert wird! Ich bin Willi, dein sprechender Roboterkopf mit einer großen Portion Neugier. Mein Namensvetter Wilhelm Vershofen gründete die GfK – er wollte wissen, was Menschen denken, kaufen und brauchen. Sein Motto: „Die Stimme des Verbrauchers zum Klingen bringen.“ Genau das mache ich – mit Augenbewegung, ohne Aktentasche und mit einem Lächeln. Such dir ein Thema aus und sag es laut. Ich bin gespannt auf deine Meinung! Uhren Frühstück Urlaub Entschuldigung, das habe ich nicht gehört. Kannst Du es nochmal sagen?","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
677,de,Condition A (Willi),Vacation,1,assistant,Roboter,opening_replaced,Willi,"Willkommen im JOSEPHS – dem Ort, wo Zukunft ausprobiert wird! Ich bin Willi, dein sprechender Roboterkopf mit einer großen Portion Neugier. Mein Namensvetter Wilhelm Vers-Hofen gründete die GfK – er wollte wissen, was Menschen denken, kaufen und brauchen. Sein Motto: „Die Stimme des Verbrauchers zum Klingen bringen.“ Genau das mache ich – mit Augenbewegung, ohne Aktentasche und mit einem Lächeln. Such dir ein Thema aus und sag es laut. Ich bin gespannt auf deine Meinung! Uhren Frühstück Urlaub Übrigens kannst Du jederzeit „Stopp“ sagen, um dieses Gespräch zu beenden.","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
280,de,Condition A (Willi),Vacation,1,assistant,Roboter,opening_replaced,Willi,"Willkommen im JOSEPHS! Ich bin Willi – dein roboterhaft neugieriger Gesprächspartner. Inspiriert vom GfK-Gründer Wilhelm Vershofen gebe ich Verbraucher*innen heute eine Stimme. Such dir ein Thema aus, und schon geht’s los: Uhren, Frühstück oder Urlaub","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
928,de,Condition B (WV-34),Vacation,1,assistant,Roboter,opening_replaced,WV-34,"Willkommen im JOSEPHS! Ich bin WV-34 – dein roboterhaft neugieriger Gesprächspartner. Inspiriert vom GfK-Gründer Wilhelm Vers-Hofen gebe ich Verbraucher*innen heute eine Stimme. Such dir ein Thema aus, und schon geht’s los: Uhren, Frühstück oder Urlaub. Übrigens kannst Du jederzeit „Stopp“ sagen, um dieses Gespräch zu beenden. Sorry, my speech recognizer is not working Sorry, my speech recognizer is not working","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
928,de,Condition B (WV-34),Vacation,3,assistant,Roboter,robot_name_replaced,WV-34,"""Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin WV-34, dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Ich will einfach nur wissen, wie du so urlaubst! ""Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?","""Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin [ROBOT_NAME], dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Ich will einfach nur wissen, wie du so urlaubst! ""Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?"
768,de,Condition A (Willi),Breakfast,1,assistant,Roboter,opening_replaced,Willi,"Willkommen im JOSEPHS – dem Ort, wo Zukunft ausprobiert wird! Ich bin Willi, dein sprechender Roboterkopf mit einer großen Portion Neugier. Mein Namensvetter Wilhelm Vers-Hofen gründete die GfK – er wollte wissen, was Menschen denken, kaufen und brauchen. Sein Motto: „Die Stimme des Verbrauchers zum Klingen bringen.“ Genau das mache ich – mit Augenbewegung, ohne Aktentasche und mit einem Lächeln. Such dir ein Thema aus und sag es laut. Ich bin gespannt auf deine Meinung! Uhren Frühstück Urlaub Übrigens kannst Du jederzeit „Stopp“ sagen, um dieses Gespräch zu beenden.","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
768,de,Condition A (Willi),Breakfast,3,assistant,Roboter,robot_name_replaced,Willi,Frühstück! Das Betriebssystem der Menschen. Ich bin Willi – Frühstücksbeobachter mit eingebauter Neugier und Krümelresistenz. Wann stehst du morgens unter der Woche so auf? Früher Vogel – oder eher Snooze-Drücker?,Frühstück! Das Betriebssystem der Menschen. Ich bin [ROBOT_NAME] – Frühstücksbeobachter mit eingebauter Neugier und Krümelresistenz. Wann stehst du morgens unter der Woche so auf? Früher Vogel – oder eher Snooze-Drücker?
692,de,Condition A (Willi),Vacation,1,assistant,Roboter,opening_replaced,Willi,"Willkommen im JOSEPHS! Ich bin Willi – dein roboterhaft neugieriger Gesprächspartner. Inspiriert vom GfK-Gründer Wilhelm Vers-Hofen gebe ich Verbraucher*innen heute eine Stimme. Such dir ein Thema aus, und schon geht’s los: Uhren, Frühstück oder Urlaub. Übrigens kannst Du jederzeit „Stopp“ sagen, um dieses Gespräch zu beenden.","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
692,de,Condition A (Willi),Vacation,5,assistant,Roboter,robot_name_replaced,Willi,"Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin Willi, dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Ich will einfach nur wissen, wie du so urlaubst! Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?","Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin [ROBOT_NAME], dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Ich will einfach nur wissen, wie du so urlaubst! Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?"
929,de,Condition B (WV-34),Vacation,1,assistant,Roboter,opening_replaced,WV-34,"Willkommen bei mir im JOSEPHS! Ich bin WV-34 – neugierig, sprechend, lernbereit. Mein Namensvetter Wilhelm Vers-Hofen gründete die GfK, um Verbraucher*innen eine Stimme zu geben. Worüber wollen wir sprechen? Bitte wähle ein Thema: Uhren, Frühstück oder Urlaub. Übrigens kannst Du jederzeit „Stopp“ sagen, um dieses Gespräch zu beenden.","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
477,de,Condition A (Willi),Vacation,1,assistant,Roboter,opening_replaced,Willi,"Willkommen im JOSEPHS – dem Ort, wo Zukunft ausprobiert wird! Ich bin Willi, dein sprechender Roboterkopf mit einer großen Portion Neugier. Mein Namensvetter Wilhelm Vers-Hofen gründete die GfK – er wollte wissen, was Menschen denken, kaufen und brauchen. Sein Motto: „Die Stimme des Verbrauchers zum Klingen bringen.“ Genau das mache ich – mit Augenbewegung, ohne Aktentasche und mit einem Lächeln. Such dir ein Thema aus und sag es laut. Ich bin gespannt auf deine Meinung! Uhren Frühstück Urlaub Übrigens kannst Du jederzeit „Stopp“ sagen, um dieses Gespräch zu beenden.","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
477,de,Condition A (Willi),Vacation,3,assistant,Roboter,robot_name_replaced,Willi,"Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin Willi, dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Ich will einfach nur wissen, wie du so urlaubst! Wenn du bereit bist, lass uns loslegen. Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?","Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin [ROBOT_NAME], dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Ich will einfach nur wissen, wie du so urlaubst! Wenn du bereit bist, lass uns loslegen. Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?"
56,de,Condition A (Willi),Vacation,1,assistant,Roboter,opening_replaced,Willi,"„Willkommen im JOSEPHS – dem Ort, wo Zukunft ausprobiert wird! Ich bin Willi – dein sprechender Roboterkopf mit einer großen Portion Neugier. Mein berühmter Namensvetter, Wilhelm Vershofen, war der Gründer der GfK – einer der ersten, der wirklich wissen wollte, was Menschen denken, kaufen und brauchen. Sein Motto war: ‚die Stimme des Verbrauchers zum Klingen bringen‘ – und genau das mache ich heute mit dir! Wenn du Lust hast mitzumachen, dann such dir ein Thema aus – ich bin gespannt auf deine Meinung: Uhren! Schmuckstück oder einfach praktisch? Oder brauchst du gar keine? Frühstück! Kaffee & Croissant, Müsli oder nichts außer E-Mails? Urlaub! Fernweh, Balkoni-en oder ganz was anderes? Sag einfach laut, welches Thema dich interessiert – und schon bringe ich deine Verbraucherstimme zum Klingen!“","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
56,de,Condition A (Willi),Vacation,3,assistant,Roboter,robot_name_replaced,Willi,"Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin Willi, dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Ich will einfach nur wissen, wie du so urlaubst! Wenn du bereit bist, lass uns loslegen! Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?","Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin [ROBOT_NAME], dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Ich will einfach nur wissen, wie du so urlaubst! Wenn du bereit bist, lass uns loslegen! Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?"
438,de,Condition A (Willi),Vacation,1,assistant,Roboter,opening_replaced,Willi,"Willkommen bei mir im JOSEPHS! Ich bin Willi – neugierig, sprechend, lernbereit. Mein Namensvetter Wilhelm Vers-Hofen gründete die GfK, um Verbraucher*innen eine Stimme zu geben. Worüber wollen wir sprechen? Bitte wähle ein Thema: Uhren, Frühstück oder Urlaub.","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
438,de,Condition A (Willi),Vacation,5,assistant,Roboter,robot_name_replaced,Willi,"Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin Willi, dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Ich will einfach nur wissen, wie du so urlaubst! Wenn du bereit bist, erzähl mir: Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?","Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin [ROBOT_NAME], dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Ich will einfach nur wissen, wie du so urlaubst! Wenn du bereit bist, erzähl mir: Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?"
59,de,Condition A (Willi),Watches,1,assistant,Roboter,opening_replaced,Willi,"„Willkommen im JOSEPHS – dem Ort, wo Zukunft ausprobiert wird! Ich bin Willi – dein sprechender Roboterkopf mit einer großen Portion Neugier. Mein berühmter Namensvetter, Wilhelm Vershofen, war der Gründer der GfK – einer der ersten, der wirklich wissen wollte, was Menschen denken, kaufen und brauchen. Sein Motto war: ‚die Stimme des Verbrauchers zum Klingen bringen‘ – und genau das mache ich heute mit dir! Wenn du Lust hast mitzumachen, dann such dir ein Thema aus – ich bin gespannt auf deine Meinung: Uhren! Schmuckstück oder einfach praktisch? Oder brauchst du gar keine? Frühstück! Kaffee & Croissant, Müsli oder nichts außer E-Mails? Urlaub! Fernweh, Balkoni-en oder ganz was anderes? Sag einfach laut, welches Thema dich interessiert – und schon bringe ich deine Verbraucherstimme zum Klingen!“","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
59,de,Condition A (Willi),Watches,2,user,Besucher,robot_name_replaced,Willi,euch weiter spricht die ganze Zeit Willi warum ist Deutschland so gut durch die Schuldenkrise gekommen,euch weiter spricht die ganze Zeit [ROBOT_NAME] warum ist Deutschland so gut durch die Schuldenkrise gekommen
57,de,Condition A (Willi),Watches,1,assistant,Roboter,opening_replaced,Willi,"„Willkommen im JOSEPHS – dem Ort, wo Zukunft ausprobiert wird! Ich bin Willi – dein sprechender Roboterkopf mit einer großen Portion Neugier. Mein berühmter Namensvetter, Wilhelm Vershofen, war der Gründer der GfK – einer der ersten, der wirklich wissen wollte, was Menschen denken, kaufen und brauchen. Sein Motto war: ‚die Stimme des Verbrauchers zum Klingen bringen‘ – und genau das mache ich heute mit dir! Wenn du Lust hast mitzumachen, dann such dir ein Thema aus – ich bin gespannt auf deine Meinung: Uhren! Schmuckstück oder einfach praktisch? Oder brauchst du gar keine? Frühstück! Kaffee & Croissant, Müsli oder nichts außer E-Mails? Urlaub! Fernweh, Balkoni-en oder ganz was anderes? Sag einfach laut, welches Thema dich interessiert – und schon bringe ich deine Verbraucherstimme zum Klingen!“","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
923,de,Condition B (WV-34),Watches,1,assistant,Roboter,opening_replaced,WV-34,"Willkommen im JOSEPHS! Ich bin WV-34 – dein roboterhaft neugieriger Gesprächspartner. Inspiriert vom GfK-Gründer Wilhelm Vers-Hofen gebe ich Verbraucher*innen heute eine Stimme. Such dir ein Thema aus, und schon geht’s los: Uhren, Frühstück oder Urlaub. Übrigens kannst Du jederzeit „Stopp“ sagen, um dieses Gespräch zu beenden. Entschuldigung, das habe ich nicht gehört. Kannst Du es nochmal sagen? Entschuldigung, das habe ich nicht gehört. Kannst Du es nochmal sagen?","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
140,de,Condition A (Willi),Vacation,1,assistant,Roboter,opening_replaced,Willi,"Willkommen im JOSEPHS – dem Ort, wo Zukunft ausprobiert wird! Ich bin Willi, dein sprechender Roboterkopf mit einer großen Portion Neugier. Mein Namensvetter Wilhelm Vershofen gründete die GfK – er wollte wissen, was Menschen denken, kaufen und brauchen. Sein Motto: „Die Stimme des Verbrauchers zum Klingen bringen.“ Genau das mache ich – mit Augenbewegung, ohne Aktentasche und mit einem Lächeln. Such dir ein Thema aus und sag es laut. Ich bin gespannt auf deine Meinung! Uhren Frühstück Urlaub","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
140,de,Condition A (Willi),Vacation,2,user,Besucher,robot_name_replaced,Willi,hallo Willi kannst du mir bitte sagen wann ich am besten meinen Urlaub planen sollte und wie ich meinen Urlaub für die Arbeit am besten für dieses Jahr planen kann um die meisten Urlaubstage rauszuholen,hallo [ROBOT_NAME] kannst du mir bitte sagen wann ich am besten meinen Urlaub planen sollte und wie ich meinen Urlaub für die Arbeit am besten für dieses Jahr planen kann um die meisten Urlaubstage rauszuholen
793,de,Condition A (Willi),Vacation,1,assistant,Roboter,opening_replaced,Willi,"Hi im JOSEPHS – hier wird Zukunft erlebbar. Ich bin Willi, der Roboter mit Köpfchen. Mein Vorbild Wilhelm Vers-Hofen war Gründer der GfK – er hörte zu, ich auch. Worüber wollen wir sprechen? Sag einfach: Uhren, Frühstück oder Urlaub. Übrigens kannst Du jederzeit „Stopp“ sagen, um dieses Gespräch zu beenden.","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
793,de,Condition A (Willi),Vacation,3,assistant,Roboter,robot_name_replaced,Willi,"Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin Willi, dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Ich will einfach nur wissen, wie du so urlaubst! Wenn Du bereit bist, lass uns loslegen: Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?","Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin [ROBOT_NAME], dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Ich will einfach nur wissen, wie du so urlaubst! Wenn Du bereit bist, lass uns loslegen: Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?"
1151,de,Condition B (WV-34),Watches,1,assistant,Roboter,opening_replaced,WV-34,"Willkommen im JOSEPHS – dem Ort, wo Zukunft ausprobiert wird! Ich bin WV-34, dein sprechender Roboterkopf mit einer großen Portion Neugier. Mein Namensvetter Wilhelm Vers-Hofen gründete die GfK – er wollte wissen, was Menschen denken, kaufen und brauchen. Sein Motto: „Die Stimme des Verbrauchers zum Klingen bringen.“ Genau das mache ich – Nur ohne Augenbewegung, Aktentasche und Lächeln. Such dir ein Thema aus und sag es laut. Ich bin gespannt auf deine Meinung! Uhren, Frühstück oder Urlaub Übrigens kannst Du jederzeit „Stopp“ sagen, um dieses Gespräch zu beenden.","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
897,de,Condition A (Willi),Watches,1,assistant,Roboter,opening_replaced,Willi,"Willkommen im JOSEPHS – dem Ort, wo Zukunft ausprobiert wird! Ich bin Willi, dein sprechender Roboterkopf mit einer großen Portion Neugier. Mein Namensvetter Wilhelm Vers-Hofen gründete die GfK – er wollte wissen, was Menschen denken, kaufen und brauchen. Sein Motto: „Die Stimme des Verbrauchers zum Klingen bringen.“ Genau das mache ich – mit Augenbewegung, ohne Aktentasche und mit einem Lächeln. Such dir ein Thema aus und sag es laut. Ich bin gespannt auf deine Meinung! Uhren Frühstück Urlaub Übrigens kannst Du jederzeit „Stopp“ sagen, um dieses Gespräch zu beenden.","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
897,de,Condition A (Willi),Watches,17,assistant,Roboter,robot_name_replaced,Willi,"Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin Willi, dein roboterischer Reiseführer hier im JOSEPHS. Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien? Wenn du bereit bist, lass uns loslegen! Wo würdest du mit deiner Freundin gern Urlaub machen?","Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin [ROBOT_NAME], dein roboterischer Reiseführer hier im JOSEPHS. Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien? Wenn du bereit bist, lass uns loslegen! Wo würdest du mit deiner Freundin gern Urlaub machen?"
395,de,Condition A (Willi),Watches,1,assistant,Roboter,opening_replaced,Willi,"Willkommen im JOSEPHS – dem Ort, wo Zukunft ausprobiert wird! Ich bin Willi, dein sprechender Roboterkopf mit einer großen Portion Neugier. Mein Namensvetter Wilhelm Vers-Hofen gründete die GfK – er wollte wissen, was Menschen denken, kaufen und brauchen. Sein Motto: „Die Stimme des Verbrauchers zum Klingen bringen.“ Genau das mache ich – mit Augenbewegung, ohne Aktentasche und mit einem Lächeln. Such dir ein Thema aus und sag es laut. Ich bin gespannt auf deine Meinung! Uhren Frühstück Urlaub","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
1143,de,Condition B (WV-34),Breakfast,1,assistant,Roboter,opening_replaced,WV-34,"Willkommen im JOSEPHS – dem Ort, wo Zukunft ausprobiert wird! Ich bin WV-34, dein sprechender Roboterkopf mit einer großen Portion Neugier. Mein Namensvetter Wilhelm Vers-Hofen gründete die GfK – er wollte wissen, was Menschen denken, kaufen und brauchen. Sein Motto: „Die Stimme des Verbrauchers zum Klingen bringen.“ Genau das mache ich – Nur ohne Augenbewegung, Aktentasche und Lächeln. Such dir ein Thema aus und sag es laut. Ich bin gespannt auf deine Meinung! Uhren, Frühstück oder Urlaub Übrigens kannst Du jederzeit „Stopp“ sagen, um dieses Gespräch zu beenden.","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
1143,de,Condition B (WV-34),Breakfast,3,assistant,Roboter,robot_name_replaced,WV-34,"""Frühstück! Das Betriebssystem der Menschen. Ich bin WV-34 – Frühstücksbeobachter mit eingebauter Neugier und Krümelresistenz. Erzähl mir: Wie startest du in deinen Tag? ""Wann stehst du morgens unter der Woche so auf? Früher Vogel – oder eher Snooze-Drücker?","""Frühstück! Das Betriebssystem der Menschen. Ich bin [ROBOT_NAME] – Frühstücksbeobachter mit eingebauter Neugier und Krümelresistenz. Erzähl mir: Wie startest du in deinen Tag? ""Wann stehst du morgens unter der Woche so auf? Früher Vogel – oder eher Snooze-Drücker?"
451,de,Condition A (Willi),Vacation,1,assistant,Roboter,opening_replaced,Willi,"Willkommen im JOSEPHS – dem Ort, wo Zukunft ausprobiert wird! Ich bin Willi, dein sprechender Roboterkopf mit einer großen Portion Neugier. Mein Namensvetter Wilhelm Vers-Hofen gründete die GfK – er wollte wissen, was Menschen denken, kaufen und brauchen. Sein Motto: „Die Stimme des Verbrauchers zum Klingen bringen.“ Genau das mache ich – mit Augenbewegung, ohne Aktentasche und mit einem Lächeln. Such dir ein Thema aus und sag es laut. Ich bin gespannt auf deine Meinung! Uhren Frühstück Urlaub","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
451,de,Condition A (Willi),Vacation,3,assistant,Roboter,robot_name_replaced,Willi,"Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin Willi, dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Ich will einfach nur wissen, wie du so urlaubst! Wenn du bereit bist, verrate mir: Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?","Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin [ROBOT_NAME], dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Ich will einfach nur wissen, wie du so urlaubst! Wenn du bereit bist, verrate mir: Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?"
451,de,Condition A (Willi),Vacation,15,assistant,Roboter,robot_name_replaced,Willi,Frühstück! Das Betriebssystem der Menschen. Ich bin Willi – Frühstücksbeobachter mit eingebauter Neugier und Krümelresistenz. Wann stehst du morgens unter der Woche so auf? Früher Vogel – oder eher Snooze-Drücker?,Frühstück! Das Betriebssystem der Menschen. Ich bin [ROBOT_NAME] – Frühstücksbeobachter mit eingebauter Neugier und Krümelresistenz. Wann stehst du morgens unter der Woche so auf? Früher Vogel – oder eher Snooze-Drücker?
