id,timestamp,date,condition,feedback,chosen_topic,n_annotated_turns,n_user_turns,n_assistant_turns,llm_engagement_score,llm_frustration_score,llm_naturalness_score,llm_mean_disclosure,llm_max_disclosure,llm_any_substantive_disclosure,llm_user_disclosure_turn_count,llm_mean_offtopic_score,llm_offtopic_user_turn_proportion,llm_weakly_related_user_turn_proportion,llm_any_offtopic_divergence,llm_assistant_response_quality_mean,llm_assistant_response_quality_min,llm_assistant_repair_quality_mean,llm_assistant_repair_turn_count,llm_user_refusal_count,llm_user_offtopic_move_count,llm_assistant_clarification_count,llm_assistant_repair_count,llm_closing_count,llm_dialogact_greeting_count,llm_dialogact_topic_selection_count,llm_dialogact_question_count,llm_dialogact_answer_count,llm_dialogact_clarification_request_count,llm_dialogact_acknowledgment_count,llm_dialogact_refusal_rejection_count,llm_dialogact_self_disclosure_count,llm_dialogact_opinion_evaluation_count,llm_dialogact_off_topic_move_count,llm_dialogact_repair_correction_count,llm_dialogact_closing_farewell_count,llm_dialogact_other_count
1105,2025-12-06 13:53:40,2025-12-06,Condition B (WV-34),,Unknown,3,1,2,3,2,3,0.0,0.0,0,0,1.0,1.0,0.0,1,4.0,4.0,4.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1106,2025-12-06 13:54:59,2025-12-06,Condition B (WV-34),4.0,Watches,7,3,4,4,1,4,1.0,2.0,0,1,0.16666666666666666,0.0,0.3333333333333333,0,3.75,3.0,4.0,1,0,0,0,1,0,0,1,2,1,0,0,0,1,0,0,1,0,1
1107,2025-12-06 14:51:40,2025-12-06,Condition B (WV-34),2.0,Watches,15,7,8,2,1,2,0.7142857142857143,2.0,0,2,0.2857142857142857,0.0,0.5714285714285714,0,3.375,1.0,,0,0,0,0,0,1,1,1,3,2,0,0,0,2,0,0,0,1,5
1108,2025-12-07 11:11:21,2025-12-07,Condition B (WV-34),3.0,Vacation,11,5,6,5,1,5,2.2,3.0,1,4,0.0,0.0,0.0,0,4.333333333333333,4.0,,0,0,0,0,0,1,1,1,4,4,0,0,0,0,0,0,0,1,0
1109,2025-12-07 11:49:48,2025-12-07,Condition B (WV-34),,Vacation,33,16,17,5,1,4,0.9375,3.0,1,4,0.03125,0.0,0.0625,0,4.0588235294117645,3.0,4.0,3,0,0,0,2,1,1,2,11,13,2,0,0,0,0,0,3,1,0
1110,2025-12-07 12:17:15,2025-12-07,Condition B (WV-34),3.0,Breakfast,27,13,14,4,1,4,0.7692307692307693,2.0,0,2,0.15384615384615385,0.07692307692307693,0.15384615384615385,1,4.0,4.0,,0,2,0,0,0,1,1,2,10,6,0,2,2,3,0,0,0,1,0
1111,2025-12-07 12:43:33,2025-12-07,Condition B (WV-34),,Vacation,17,8,9,4,1,4,1.0,2.0,0,2,0.0,0.0,0.0,0,4.111111111111111,4.0,,0,0,0,0,0,1,1,1,6,3,0,3,0,2,0,0,0,1,0
1112,2025-12-07 13:15:28,2025-12-07,Condition B (WV-34),5.0,Watches,17,8,9,4,1,4,1.0,2.0,0,2,0.0625,0.0,0.125,0,4.111111111111111,3.0,,0,0,0,0,0,0,1,2,8,5,0,0,0,1,0,0,0,0,0
1114,2025-12-09 13:28:44,2025-12-09,Condition B (WV-34),5.0,Breakfast,9,4,5,5,1,5,1.5,2.0,0,3,0.0,0.0,0.0,0,5.0,5.0,,0,0,0,0,0,0,1,1,4,0,0,0,0,3,0,0,0,0,0
1115,2025-12-09 14:47:20,2025-12-09,Condition B (WV-34),3.0,Watches,13,6,7,4,1,4,1.0,2.0,0,3,0.16666666666666666,0.16666666666666666,0.0,1,3.857142857142857,3.0,,0,0,1,0,0,1,1,1,4,1,0,1,0,3,0,1,0,1,0
1116,2025-12-09 14:57:00,2025-12-09,Condition B (WV-34),3.0,Vacation,17,8,9,4,1,4,1.125,3.0,1,2,0.125,0.0,0.25,0,3.888888888888889,3.0,4.0,1,1,0,0,1,1,1,0,4,3,1,1,1,2,1,1,1,1,0
1119,2025-12-10 14:43:57,2025-12-10,Condition B (WV-34),4.0,Breakfast,9,4,5,4,2,3,1.25,2.0,0,2,0.125,0.0,0.25,0,4.4,4.0,4.0,1,0,0,0,1,0,1,1,3,2,1,0,0,0,0,0,1,0,0
1120,2025-12-10 15:17:32,2025-12-10,Condition B (WV-34),5.0,Vacation,3,1,2,4,1,3,1.0,1.0,0,0,0.0,0.0,0.0,0,4.0,4.0,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1121,2025-12-10 16:29:33,2025-12-10,Condition B (WV-34),5.0,Breakfast,7,3,4,4,1,4,0.6666666666666666,1.0,0,0,0.0,0.0,0.0,0,4.75,4.0,,0,0,0,0,0,0,1,1,3,2,0,0,0,0,0,0,0,0,0
1122,2025-12-10 17:44:43,2025-12-10,Condition B (WV-34),5.0,Watches,13,6,7,4,1,4,1.5,3.0,1,4,0.0,0.0,0.0,0,4.0,3.0,,0,0,0,0,0,3,1,1,4,3,0,0,0,1,0,0,0,3,0
1123,2025-12-11 11:50:47,2025-12-11,Condition B (WV-34),4.0,Breakfast,19,9,10,4,1,4,1.2222222222222223,2.0,0,4,0.05555555555555555,0.0,0.1111111111111111,0,3.7,3.0,,0,1,0,0,0,1,1,1,7,2,0,0,1,4,0,1,0,1,1
1124,2025-12-11 12:31:47,2025-12-11,Condition B (WV-34),,Breakfast,5,2,3,4,1,4,0.5,1.0,0,0,0.0,0.0,0.0,0,4.333333333333333,4.0,,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0
1125,2025-12-11 12:36:39,2025-12-11,Condition B (WV-34),,Watches,7,3,4,4,2,3,0.0,0.0,0,0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1,3.25,2.0,4.0,1,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,1,0,2
1126,2025-12-11 12:50:11,2025-12-11,Condition B (WV-34),4.0,Breakfast,19,9,10,4,1,3,0.6666666666666666,1.0,0,0,0.05555555555555555,0.0,0.1111111111111111,0,3.7,2.0,2.0,1,0,0,1,0,4,1,1,6,6,1,0,0,0,0,0,0,4,0
1127,2025-12-11 13:08:35,2025-12-11,Condition B (WV-34),5.0,Watches,11,5,6,4,1,4,0.8,1.0,0,0,0.1,0.0,0.2,0,3.8333333333333335,3.0,,0,0,0,0,0,0,1,1,4,5,0,0,0,0,0,0,0,0,0
1128,2025-12-11 13:13:00,2025-12-11,Condition B (WV-34),,Vacation,7,3,4,3,2,2,1.0,2.0,0,1,0.5,0.3333333333333333,0.3333333333333333,1,3.0,2.0,2.0,1,0,0,0,1,0,1,1,2,0,0,1,0,1,0,0,1,0,0
1129,2025-12-11 13:15:42,2025-12-11,Condition B (WV-34),5.0,Breakfast,11,5,6,5,1,5,0.8,1.0,0,0,0.0,0.0,0.0,0,4.166666666666667,4.0,,0,0,0,0,0,0,1,1,5,4,0,0,0,0,0,0,0,0,0
1131,2025-12-11 13:21:38,2025-12-11,Condition B (WV-34),,Breakfast,3,1,2,4,1,4,0.0,0.0,0,0,0.0,0.0,0.0,0,4.0,4.0,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1132,2025-12-11 13:31:44,2025-12-11,Condition B (WV-34),,Breakfast,11,5,6,4,1,4,1.2,2.0,0,2,0.0,0.0,0.0,0,4.0,4.0,,0,0,0,0,0,0,1,1,4,5,0,0,0,0,0,0,0,0,0
1133,2025-12-11 13:35:40,2025-12-11,Condition B (WV-34),2.0,Vacation,21,10,11,4,1,4,1.3,3.0,1,5,0.1,0.0,0.2,0,4.0,4.0,4.0,1,0,0,0,1,3,1,1,7,7,1,0,0,0,0,0,1,3,0
1134,2025-12-11 13:44:05,2025-12-11,Condition B (WV-34),5.0,Watches,5,2,3,2,1,2,0.0,0.0,0,0,1.0,1.0,0.0,1,4.0,3.0,3.5,2,0,2,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0
1136,2025-12-11 13:47:10,2025-12-11,Condition B (WV-34),1.0,Vacation,11,5,6,3,2,2,0.2,1.0,0,0,0.8,0.6,0.4,1,4.0,4.0,3.25,4,1,0,1,0,0,1,4,0,0,1,2,1,0,0,0,0,0,2
1137,2025-12-11 13:59:23,2025-12-11,Condition B (WV-34),,Vacation,9,4,5,4,1,2,0.0,0.0,0,0,0.375,0.0,0.75,0,3.4,2.0,2.0,2,0,0,0,2,0,1,1,2,1,0,0,0,0,0,0,2,0,2
1138,2025-12-11 14:08:18,2025-12-11,Condition B (WV-34),5.0,Watches,7,3,4,4,1,3,1.0,2.0,0,1,0.0,0.0,0.0,0,4.0,4.0,,0,0,0,0,0,0,1,1,3,1,0,0,0,1,0,0,0,0,0
1139,2025-12-11 16:04:48,2025-12-11,Condition B (WV-34),4.0,Unknown,5,2,3,3,1,3,0.5,1.0,0,0,0.75,0.5,0.5,1,4.0,4.0,4.0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1140,2025-12-11 16:07:41,2025-12-11,Condition B (WV-34),5.0,Vacation,7,3,4,4,1,5,1.0,2.0,0,1,0.0,0.0,0.0,0,,,,0,0,0,0,0,0,1,1,3,1,0,0,0,1,0,0,0,0,0
1142,2025-12-12 13:50:02,2025-12-12,Condition B (WV-34),3.0,Watches,11,5,6,4,1,4,1.4,2.0,0,3,0.0,0.0,0.0,0,3.6666666666666665,2.0,,0,0,0,0,0,0,1,1,4,4,0,0,0,1,0,0,0,0,0
1143,2025-12-13 11:28:44,2025-12-13,Condition B (WV-34),,Breakfast,21,10,11,5,1,4,1.5,2.0,0,6,0.15,0.1,0.1,1,4.818181818181818,4.0,,0,1,0,0,0,3,1,2,6,3,0,1,1,3,0,1,0,3,0
1145,2025-12-13 14:05:09,2025-12-13,Condition B (WV-34),4.0,Breakfast,13,6,7,4,1,2,0.6666666666666666,2.0,0,1,0.08333333333333333,0.0,0.16666666666666666,0,3.7142857142857144,2.0,2.0,1,0,0,0,0,0,1,1,7,3,1,0,0,0,0,0,0,0,0
1146,2025-12-13 14:09:25,2025-12-13,Condition B (WV-34),,Watches,13,6,7,4,1,3,0.16666666666666666,1.0,0,0,0.5,0.3333333333333333,0.3333333333333333,1,3.0,2.0,,0,0,1,0,0,0,1,2,4,2,1,1,0,1,0,1,0,0,0
1147,2025-12-13 14:12:25,2025-12-13,Condition B (WV-34),,Vacation,13,6,7,4,2,3,0.3333333333333333,1.0,0,0,0.16666666666666666,0.0,0.3333333333333333,0,4.0,4.0,4.0,1,1,0,0,1,0,1,1,5,3,0,1,1,0,0,0,1,0,0
1148,2025-12-13 14:15:55,2025-12-13,Condition B (WV-34),3.0,Vacation,5,2,3,4,1,4,0.0,0.0,0,0,0.25,0.0,0.5,0,4.333333333333333,4.0,,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0
1149,2025-12-13 15:00:01,2025-12-13,Condition B (WV-34),,Vacation,60,30,30,4,1,3,0.3,2.0,0,2,0.4666666666666667,0.3333333333333333,0.26666666666666666,1,3.466666666666667,2.0,2.0,1,1,0,0,1,2,1,1,21,22,1,3,1,0,0,0,2,2,6
1151,2025-12-14 11:50:26,2025-12-14,Condition B (WV-34),5.0,Watches,5,2,3,3,2,2,0.0,0.0,0,0,0.25,0.0,0.5,0,3.6666666666666665,3.0,4.0,1,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0
1152,2025-12-14 11:56:33,2025-12-14,Condition B (WV-34),4.0,Vacation,13,6,7,3,2,2,0.5,2.0,0,1,0.4166666666666667,0.16666666666666666,0.5,1,3.142857142857143,2.0,2.0,2,0,0,1,1,0,1,0,4,0,1,1,0,1,0,0,2,0,3
1153,2025-12-14 13:12:38,2025-12-14,Condition B (WV-34),4.0,Vacation,29,14,15,4,2,3,0.6428571428571429,2.0,0,2,0.17857142857142858,0.07142857142857142,0.21428571428571427,1,3.533333333333333,2.0,2.0,1,0,0,1,0,1,1,3,8,9,2,3,0,1,0,0,1,1,0
1154,2025-12-14 13:20:16,2025-12-14,Condition B (WV-34),4.0,Watches,17,8,9,4,1,4,0.75,2.0,0,2,0.125,0.0,0.25,0,4.666666666666667,4.0,,0,2,0,0,0,2,1,1,4,6,0,0,2,0,0,1,0,2,0
1155,2025-12-14 13:27:27,2025-12-14,Condition B (WV-34),3.0,Vacation,13,6,7,4,1,3,1.1666666666666667,2.0,0,3,0.16666666666666666,0.0,0.3333333333333333,0,3.7142857142857144,2.0,2.0,1,0,0,0,1,0,1,1,4,1,1,0,0,3,0,0,1,0,1
1156,2025-12-14 15:27:26,2025-12-14,Condition B (WV-34),,Vacation,3,1,2,4,1,4,1.0,1.0,0,0,0.0,0.0,0.0,0,4.0,4.0,,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1157,2025-12-16 09:42:10,2025-12-16,Condition B (WV-34),4.0,Vacation,3,1,2,4,1,5,2.0,2.0,0,1,0.0,0.0,0.0,0,4.0,4.0,,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
1158,2025-12-17 10:27:49,2025-12-17,Condition B (WV-34),5.0,Watches,5,2,3,4,1,4,1.0,2.0,0,1,0.0,0.0,0.0,0,4.0,4.0,,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0
1159,2025-12-17 14:28:08,2025-12-17,Condition B (WV-34),4.0,Watches,44,22,22,4,2,2,0.8181818181818182,2.0,0,5,0.29545454545454547,0.13636363636363635,0.3181818181818182,1,3.1363636363636362,1.0,1.5,2,0,1,1,0,4,2,4,12,10,1,0,0,4,1,3,0,4,3
1160,2025-12-17 14:45:30,2025-12-17,Condition B (WV-34),4.0,Breakfast,19,9,10,4,1,4,1.0,2.0,0,3,0.1111111111111111,0.1111111111111111,0.0,1,4.9,4.0,,0,0,1,0,0,3,1,1,7,6,0,0,0,0,0,1,0,3,0
1161,2025-12-17 14:49:33,2025-12-17,Condition B (WV-34),4.0,Breakfast,43,21,22,4,2,3,0.9047619047619048,3.0,1,5,0.21428571428571427,0.09523809523809523,0.23809523809523808,1,3.6363636363636362,1.0,2.6666666666666665,3,1,0,1,1,3,2,2,13,13,2,4,1,0,0,0,1,3,2
1162,2025-12-17 14:58:05,2025-12-17,Condition B (WV-34),3.0,Vacation,17,8,9,5,1,5,0.75,2.0,0,2,0.0625,0.0,0.125,0,4.444444444444445,3.0,,0,0,0,1,0,0,1,1,4,7,3,0,0,1,0,0,0,0,0
1163,2025-12-17 15:05:59,2025-12-17,Condition B (WV-34),5.0,Breakfast,39,19,20,4,2,3,1.105263157894737,4.0,1,7,0.07894736842105263,0.0,0.15789473684210525,0,4.0,1.0,1.0,1,1,0,0,0,1,1,4,15,9,0,1,1,2,0,0,2,1,3
1164,2025-12-17 15:15:44,2025-12-17,Condition B (WV-34),2.0,Watches,15,7,8,5,1,4,1.1428571428571428,3.0,1,2,0.07142857142857142,0.0,0.14285714285714285,0,4.125,3.0,,0,0,0,0,0,1,1,2,4,7,0,0,0,0,0,0,0,1,0
1165,2025-12-17 15:25:34,2025-12-17,Condition B (WV-34),4.0,Watches,29,14,15,5,1,4,1.3571428571428572,3.0,1,6,0.0,0.0,0.0,0,3.8666666666666667,3.0,,0,0,0,0,0,3,1,2,9,8,0,0,0,4,0,2,0,3,0
1166,2025-12-17 15:35:51,2025-12-17,Condition B (WV-34),5.0,Breakfast,13,6,7,5,1,4,1.5,2.0,0,3,0.0,0.0,0.0,0,4.142857142857143,4.0,,0,0,0,0,0,0,1,1,5,3,0,0,0,3,0,0,0,0,0
1167,2025-12-17 15:40:41,2025-12-17,Condition B (WV-34),4.0,Vacation,37,18,19,4,2,3,1.2777777777777777,3.0,1,7,0.1388888888888889,0.05555555555555555,0.16666666666666666,1,3.6842105263157894,2.0,3.25,4,0,0,1,3,0,1,1,14,14,2,0,0,1,0,0,4,0,0
1168,2025-12-18 11:13:19,2025-12-18,Condition B (WV-34),,Breakfast,21,10,11,4,1,3,1.2,3.0,1,3,0.15,0.1,0.1,1,3.727272727272727,3.0,2.0,1,1,0,0,0,1,0,2,6,7,0,0,1,2,1,0,0,1,1
1169,2025-12-18 12:04:39,2025-12-18,Condition B (WV-34),5.0,Watches,25,12,13,4,2,3,0.5833333333333334,2.0,0,3,0.4166666666666667,0.08333333333333333,0.6666666666666666,1,4.153846153846154,4.0,,0,0,0,0,0,0,2,2,4,10,0,1,0,0,3,0,0,0,3
1170,2025-12-18 13:58:17,2025-12-18,Condition B (WV-34),5.0,Vacation,35,17,18,4,2,3,1.0,3.0,1,6,0.20588235294117646,0.11764705882352941,0.17647058823529413,1,3.611111111111111,2.0,2.0,1,0,0,1,0,3,1,2,13,9,1,0,0,2,0,0,0,3,4
1171,2025-12-18 14:09:54,2025-12-18,Condition B (WV-34),4.0,Vacation,15,7,8,4,1,4,1.0,2.0,0,2,0.21428571428571427,0.0,0.42857142857142855,0,4.125,2.0,2.0,1,0,0,1,0,2,1,1,4,1,1,2,0,2,1,0,0,2,0
1172,2025-12-18 14:15:25,2025-12-18,Condition B (WV-34),4.0,Vacation,9,4,5,4,1,3,0.75,1.0,0,0,0.125,0.0,0.25,0,3.0,2.0,2.0,1,0,0,1,0,0,1,1,3,3,1,0,0,0,0,0,0,0,0
1173,2025-12-18 14:17:11,2025-12-18,Condition B (WV-34),5.0,Vacation,3,1,2,3,1,2,1.0,1.0,0,0,0.0,0.0,0.0,0,4.0,4.0,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1174,2025-12-18 14:35:00,2025-12-18,Condition B (WV-34),5.0,Watches,13,6,7,4,1,3,1.0,2.0,0,1,0.0,0.0,0.0,0,3.857142857142857,3.0,2.0,1,0,0,0,0,0,1,1,4,6,0,1,0,0,0,0,0,0,0
1175,2025-12-19 11:25:17,2025-12-19,Condition B (WV-34),5.0,Breakfast,19,9,10,4,1,4,1.3333333333333333,3.0,1,3,0.1111111111111111,0.1111111111111111,0.0,1,4.3,3.0,,0,0,0,0,0,3,1,1,6,4,0,1,0,3,0,0,0,3,0
1176,2025-12-19 13:15:38,2025-12-19,Condition B (WV-34),5.0,Breakfast,13,6,7,4,1,3,1.1666666666666667,3.0,1,1,0.16666666666666666,0.0,0.3333333333333333,0,4.428571428571429,4.0,,0,0,0,0,0,0,1,1,6,4,0,0,0,0,0,0,1,0,0
1177,2025-12-19 13:52:32,2025-12-19,Condition B (WV-34),2.0,Breakfast,11,5,6,4,2,4,1.2,2.0,0,1,0.2,0.2,0.0,1,3.5,3.0,,0,0,1,0,0,0,2,0,0,7,1,0,0,0,0,1,0,0,0
1178,2025-12-19 15:11:32,2025-12-19,Condition B (WV-34),4.0,Breakfast,13,6,7,4,1,4,1.0,2.0,0,1,0.0,0.0,0.0,0,3.857142857142857,3.0,3.0,2,0,0,2,0,0,1,0,4,6,2,0,0,0,0,0,0,0,0
1180,2025-12-20 12:32:02,2025-12-20,Condition B (WV-34),3.0,Watches,13,6,7,4,1,3,1.1666666666666667,2.0,0,2,0.0,0.0,0.0,0,4.0,4.0,,0,0,0,0,0,1,0,2,5,5,0,0,0,0,0,0,0,1,0
1181,2025-12-20 12:40:46,2025-12-20,Condition B (WV-34),4.0,Breakfast,17,8,9,4,1,4,1.0,2.0,0,2,0.0625,0.0,0.125,0,4.444444444444445,4.0,4.0,1,0,0,0,1,2,1,1,6,4,0,0,0,1,0,0,2,2,0
1182,2025-12-20 12:48:19,2025-12-20,Condition B (WV-34),4.0,Vacation,33,16,17,4,2,2,0.6875,2.0,0,2,0.21875,0.125,0.1875,1,3.411764705882353,2.0,,0,1,0,0,0,3,1,2,13,8,0,1,1,1,0,0,0,3,3
1183,2025-12-20 14:12:38,2025-12-20,Condition B (WV-34),5.0,Breakfast,19,9,10,4,1,3,0.6666666666666666,1.0,0,0,0.16666666666666666,0.1111111111111111,0.1111111111111111,1,3.5,2.0,2.0,2,1,0,0,0,1,1,1,7,6,0,1,1,0,0,1,0,1,0
1184,2025-12-20 14:43:25,2025-12-20,Condition B (WV-34),4.0,Watches,13,6,7,4,1,2,1.3333333333333333,3.0,1,3,0.08333333333333333,0.0,0.16666666666666666,0,3.4285714285714284,1.0,1.0,1,1,0,0,0,1,1,1,4,1,0,0,1,3,0,0,0,1,1
1185,2025-12-20 15:15:49,2025-12-20,Condition B (WV-34),3.0,Vacation,13,6,7,4,1,3,0.5,1.0,0,0,0.3333333333333333,0.16666666666666666,0.3333333333333333,1,4.142857142857143,3.0,,0,0,0,0,0,1,1,1,6,3,0,0,0,0,0,0,0,1,1
1186,2025-12-21 11:42:53,2025-12-21,Condition B (WV-34),2.0,Vacation,5,2,3,4,1,4,1.0,2.0,0,1,0.0,0.0,0.0,0,4.0,4.0,,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0
1187,2025-12-21 12:03:06,2025-12-21,Condition B (WV-34),3.0,Vacation,33,16,17,4,2,3,0.6875,3.0,1,2,0.28125,0.1875,0.1875,1,3.411764705882353,2.0,2.75,4,0,0,2,2,0,1,3,11,7,5,1,0,2,1,0,2,0,0
1188,2025-12-21 12:55:25,2025-12-21,Condition B (WV-34),5.0,Vacation,15,7,8,4,1,2,0.8571428571428571,2.0,0,1,0.14285714285714285,0.0,0.2857142857142857,0,3.875,3.0,,0,0,0,0,0,1,1,1,5,5,0,0,0,0,0,0,0,1,2
1189,2025-12-21 13:02:23,2025-12-21,Condition B (WV-34),5.0,Vacation,21,10,11,5,1,4,1.6,2.0,0,7,0.05,0.0,0.1,0,4.0,4.0,4.0,2,1,0,0,2,0,1,0,8,4,0,0,1,4,0,0,2,0,1
1191,2025-12-21 14:01:32,2025-12-21,Condition B (WV-34),4.0,Vacation,13,6,7,4,1,4,1.1666666666666667,2.0,0,1,0.08333333333333333,0.0,0.16666666666666666,0,4.0,4.0,,0,0,0,0,0,0,1,1,6,4,0,0,0,1,0,0,0,0,0
1193,2025-12-21 14:08:44,2025-12-21,Condition B (WV-34),4.0,Watches,13,6,7,4,1,4,1.0,2.0,0,2,0.08333333333333333,0.0,0.16666666666666666,0,4.285714285714286,4.0,,0,0,0,0,0,2,1,1,4,3,0,0,0,2,0,0,0,2,0
1194,2025-12-21 14:12:55,2025-12-21,Condition B (WV-34),,Breakfast,5,2,3,4,1,4,2.0,3.0,1,1,0.0,0.0,0.0,0,4.333333333333333,4.0,,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0
1195,2025-12-21 15:50:55,2025-12-21,Condition B (WV-34),2.0,Watches,7,3,4,4,1,4,1.3333333333333333,2.0,0,1,0.0,0.0,0.0,0,3.75,3.0,,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0
1196,2025-12-22 12:22:36,2025-12-22,Condition B (WV-34),5.0,Watches,17,8,9,4,1,4,1.0,2.0,0,3,0.0,0.0,0.0,0,3.888888888888889,3.0,,0,2,0,0,0,2,1,2,4,5,0,1,2,0,0,0,0,2,0
1197,2025-12-22 13:17:03,2025-12-22,Condition B (WV-34),5.0,Vacation,19,9,10,4,2,2,0.5555555555555556,2.0,0,1,0.1111111111111111,0.0,0.2222222222222222,0,3.7,2.0,2.0,1,0,0,0,0,0,1,2,7,6,2,1,0,0,0,0,0,0,0
1198,2025-12-22 13:57:21,2025-12-22,Condition B (WV-34),5.0,Breakfast,9,4,5,5,1,5,1.5,2.0,0,3,0.0,0.0,0.0,0,5.0,5.0,,0,0,0,0,0,0,1,1,4,3,0,0,0,0,0,0,0,0,0
1199,2025-12-22 14:02:06,2025-12-22,Condition B (WV-34),5.0,Vacation,15,7,8,4,1,4,1.1428571428571428,2.0,0,2,0.07142857142857142,0.0,0.14285714285714285,0,4.25,3.0,,0,0,0,0,0,0,1,1,6,7,0,0,0,0,0,0,0,0,0
1200,2025-12-22 14:09:14,2025-12-22,Condition B (WV-34),5.0,Watches,7,3,4,2,2,3,0.0,0.0,0,0,0.5,0.0,1.0,0,3.75,3.0,3.5,2,2,0,1,0,1,1,0,1,0,1,1,2,0,0,0,0,1,0
1201,2025-12-22 14:59:30,2025-12-22,Condition B (WV-34),4.0,Breakfast,9,4,5,4,1,4,1.25,2.0,0,2,0.0,0.0,0.0,0,4.2,4.0,,0,0,0,0,0,0,1,1,4,1,0,0,0,2,0,0,0,0,0
1202,2025-12-23 11:03:59,2025-12-23,Condition B (WV-34),5.0,Vacation,19,9,10,4,2,2,0.6666666666666666,2.0,0,1,0.2222222222222222,0.1111111111111111,0.2222222222222222,1,3.4,2.0,2.5,2,0,0,1,0,2,1,3,3,5,2,1,0,2,0,0,0,2,0
1203,2025-12-23 12:03:48,2025-12-23,Condition B (WV-34),,Unknown,3,1,2,3,1,3,0.0,0.0,0,0,1.0,1.0,0.0,1,3.5,3.0,3.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1204,2025-12-23 14:06:46,2025-12-23,Condition B (WV-34),5.0,Breakfast,11,5,6,5,1,4,0.8,1.0,0,0,0.0,0.0,0.0,0,5.0,5.0,,0,0,0,0,0,0,1,1,5,4,0,0,0,0,0,0,0,0,0
1205,2025-12-23 14:52:39,2025-12-23,Condition B (WV-34),2.0,Watches,11,5,6,4,1,4,1.2,2.0,0,1,0.0,0.0,0.0,0,3.8333333333333335,3.0,,0,0,0,0,0,0,1,1,5,4,0,0,0,0,0,0,0,0,0
1206,2025-12-23 15:22:12,2025-12-23,Condition B (WV-34),,Breakfast,15,7,8,5,1,4,1.5714285714285714,2.0,0,5,0.0,0.0,0.0,0,4.25,4.0,,0,0,0,0,0,0,0,2,6,6,0,0,0,0,0,1,0,0,0
1207,2025-12-27 14:42:51,2025-12-27,Condition B (WV-34),3.0,Vacation,15,7,8,5,1,3,0.8571428571428571,2.0,0,1,0.07142857142857142,0.0,0.14285714285714285,0,3.375,2.0,2.0,1,0,0,1,0,0,0,2,4,6,1,1,0,0,0,1,0,0,0
1208,2025-12-27 15:00:14,2025-12-27,Condition B (WV-34),4.0,Vacation,13,6,7,4,2,3,0.5,1.0,0,0,0.16666666666666666,0.0,0.3333333333333333,0,3.2857142857142856,1.0,,0,0,0,0,0,0,1,0,4,4,0,1,0,0,0,0,0,0,3
1209,2025-12-27 15:03:18,2025-12-27,Condition B (WV-34),5.0,Vacation,19,9,10,4,1,3,1.4444444444444444,3.0,1,4,0.16666666666666666,0.1111111111111111,0.1111111111111111,1,3.6,2.0,,0,0,0,0,0,2,1,1,7,2,0,0,0,4,0,0,2,2,0
1211,2025-12-28 14:29:04,2025-12-28,Condition B (WV-34),,Vacation,5,2,3,4,1,4,0.5,1.0,0,0,0.0,0.0,0.0,0,4.333333333333333,4.0,,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0
1212,2025-12-28 14:48:04,2025-12-28,Condition B (WV-34),3.0,Watches,13,6,7,4,1,4,1.5,2.0,0,4,0.0,0.0,0.0,0,3.7142857142857144,3.0,,0,0,0,0,0,1,1,1,4,3,0,0,0,3,0,0,0,1,0
1214,2025-12-28 14:55:53,2025-12-28,Condition B (WV-34),5.0,Vacation,15,7,8,4,1,3,1.0,2.0,0,2,0.21428571428571427,0.14285714285714285,0.14285714285714285,1,3.5,3.0,,0,0,1,0,0,0,1,0,7,4,0,1,0,1,0,1,0,0,0
1215,2025-12-28 15:11:11,2025-12-28,Condition B (WV-34),,Breakfast,15,7,8,4,2,3,1.0,2.0,0,1,0.14285714285714285,0.0,0.2857142857142857,0,3.5,2.0,,0,0,0,0,0,0,1,2,6,6,0,0,0,0,0,0,0,0,0
1216,2025-12-28 15:20:49,2025-12-28,Condition B (WV-34),,Breakfast,17,8,9,4,1,5,1.0,2.0,0,2,0.0,0.0,0.0,0,4.125,4.0,,0,0,0,0,0,0,1,1,7,7,0,1,0,0,0,0,0,0,0
